"","ID","SEX","FOODITEM","BOUTDURATION","ages","new.rank","female","male","KID","new.f","new.m","rank","adult.presence"
"2714","CC","0",464,8,2,5,"2","2","CC","2","2","1","5"
"2715","CC","0",464,6,2,5,"2","2","CC","2","2","1","5"
"2716","CC","0",464,17,2,5,"2","2","CC","2","2","1","5"
"2717","CC","0",464,9,2,5,"2","2","CC","2","2","1","5"
"2718","CC","0",464,18,2,5,"2","2","CC","2","2","1","5"
"2719","CC","0",464,4,2,5,"2","2","CC","2","2","1","5"
"2720","CC","0",464,3,2,5,"2","2","CC","2","2","1","5"
"2721","CC","0",464,13,2,5,"2","2","CC","2","2","1","5"
"2722","CC","0",464,7,2,5,"2","2","CC","2","2","1","5"
"2723","CC","0",464,12,2,5,"2","2","CC","2","2","1","5"
"2724","CC","0",403,60,2,5,"2","2","CC","2","2","1","5"
"2725","CC","0",403,60,2,5,"2","2","CC","2","2","1","5"
"2726","CC","0",403,23,2,5,"2","2","CC","2","2","1","5"
"2727","CC","0",403,26,2,5,"2","2","CC","2","2","1","5"
"2728","CC","0",403,6,2,5,"2","2","CC","2","2","1","5"
"2729","CC","0",403,5,2,5,"2","2","CC","2","2","1","5"
"2730","CC","0",403,5,2,5,"2","2","CC","2","2","1","5"
"2731","CC","0",403,20,2,5,"2","2","CC","2","2","1","5"
"2732","CC","0",403,7,2,5,"2","2","CC","2","2","1","5"
"2733","CC","0",403,4,2,5,"2","2","CC","2","2","1","5"
"2734","CC","0",403,2,2,5,"2","2","CC","2","2","1","5"
"2735","CC","0",403,7,2,5,"2","2","CC","2","2","1","5"
"2736","CC","0",403,14,2,5,"2","2","CC","2","2","1","5"
"2737","CC","0",403,6,2,5,"2","2","CC","2","2","1","5"
"2738","CC","0",403,24,2,5,"2","2","CC","2","2","1","5"
"2739","CC","0",403,10,2,5,"2","2","CC","2","2","1","5"
"2740","CC","0",403,5,2,5,"2","2","CC","2","2","1","5"
"2741","CC","0",403,5,2,5,"2","2","CC","2","2","1","5"
"2742","CC","0",403,3,2,5,"2","2","CC","2","2","1","5"
